hour,day,temp,PV_kW
3157,132, 32.00 ,0.49188
3158,132, 31.40 ,0.48372
3159,132, 30.70 ,0.38301
3160,132, 30.10 ,0.34204
3161,132, 29.40 ,0.10917
3162,132, 28.80 ,0.04103
3163,132, 28.50 ,0
3164,132, 28.30 ,0
3165,132, 28.00 ,0
3166,132, 28.00 ,0
3167,132, 27.60 ,0
3168,132, 27.20 ,0
3169,133, 26.90 ,0
3170,133, 26.60 ,0
3171,133, 26.30 ,0
3172,133, 26.00 ,0
3173,133, 25.20 ,0
3174,133, 24.30 ,0.0009
3175,133, 25.30 ,0.05582
3176,133, 26.30 ,0.15065
3177,133, 27.30 ,0.26284
3178,133, 28.20 ,0.40265
3179,133, 29.20 ,0.37977
3180,133, 30.10 ,0.62746
3181,133, 30.20 ,0.3838
3182,133, 30.30 ,0.40759
3183,133, 30.40 ,0.45234
3184,133, 29.40 ,0.29863
3185,133, 28.30 ,0.14132
3186,133, 27.30 ,0.04901
3187,133, 27.20 ,0
3188,133, 27.00 ,0
3189,133, 26.90 ,0
3190,133, 26.50 ,0
3191,133, 26.10 ,0
3192,133, 25.70 ,0
3193,134, 25.50 ,0
3194,134, 25.40 ,0
3195,134, 25.20 ,0
3196,134, 25.00 ,0
3197,134, 24.80 ,0
3198,134, 24.60 ,0.00091
3199,134, 25.60 ,0.05005
3200,134, 26.70 ,0.17166
3201,134, 27.70 ,0.21727
3202,134, 28.40 ,0.54908
3203,134, 29.00 ,0.59478
3204,134, 29.70 ,0.62618
3205,134, 29.90 ,0.65425
3206,134, 30.00 ,0.59095
3207,134, 30.20 ,0.52262
3208,134, 29.50 ,0.34329
3209,134, 28.90 ,0.19177
3210,134, 28.20 ,0.04182
3211,134, 28.00 ,0
3212,134, 27.90 ,0
3213,134, 27.70 ,0
3214,134, 27.20 ,0
3215,134, 26.60 ,0
3216,134, 26.10 ,0
3217,135, 25.60 ,0
3218,135, 25.20 ,0
3219,135, 24.70 ,0
3220,135, 24.50 ,0
3221,135, 24.40 ,0
3222,135, 24.20 ,0.00091
3223,135, 25.30 ,0.05385
3224,135, 26.40 ,0.16442
3225,135, 27.40 ,0.27204
3226,135, 28.50 ,0.47192
3227,135, 29.60 ,0.64803
3228,135, 30.70 ,0.67297
3229,135, 30.70 ,0.69479
3230,135, 30.70 ,0.55538
3231,135, 30.70 ,0.44639
3232,135, 29.90 ,0.36102
3233,135, 29.10 ,0.14327
3234,135, 28.30 ,0.04733
3235,135, 28.10 ,0
3236,135, 27.90 ,0
3237,135, 27.70 ,0
3238,135, 27.60 ,0
3239,135, 27.40 ,0
3240,135, 27.20 ,0
3241,136, 26.90 ,0
3242,136, 26.60 ,0
3243,136, 26.30 ,0
3244,136, 25.80 ,0
3245,136, 25.30 ,0
3246,136, 24.80 ,0.00091
3247,136, 25.80 ,0.04913
3248,136, 26.90 ,0.15571
3249,136, 27.90 ,0.34861
3250,136, 28.80 ,0.47194
3251,136, 29.80 ,0.60334
3252,136, 30.70 ,0.61914
3253,136, 30.70 ,0.67285
3254,136, 30.70 ,0.47387
3255,136, 30.70 ,0.35879
3256,136, 29.90 ,0.32967
3257,136, 29.00 ,0.15959
3258,136, 28.20 ,0.04061
3259,136, 28.10 ,0
3260,136, 27.90 ,0
3261,136, 27.80 ,0
3262,136, 27.50 ,0
3263,136, 27.10 ,0
3264,136, 26.80 ,0
3265,137, 26.30 ,0
3266,137, 25.80 ,0
3267,137, 25.30 ,0
3268,137, 25.20 ,0
3269,137, 25.10 ,0
3270,137, 25.00 ,0.0009
3271,137, 26.30 ,0.07161
3272,137, 27.60 ,0.15289
3273,137, 28.90 ,0.38019
3274,137, 29.70 ,0.43845
3275,137, 30.40 ,0.53302
3276,137, 31.20 ,0.69434
3277,137, 31.20 ,0.58446
3278,137, 31.30 ,0.5295
3279,137, 31.30 ,0.40697
3280,137, 30.50 ,0.3287
3281,137, 29.70 ,0.15903
3282,137, 28.90 ,0.05094
3283,137, 28.80 ,0
3284,137, 28.60 ,0
3285,137, 28.50 ,0
3286,137, 28.30 ,0
3287,137, 28.10 ,0
3288,137, 27.90 ,0
3289,138, 27.70 ,0
3290,138, 27.60 ,0
3291,138, 27.40 ,0
3292,138, 27.30 ,0
3293,138, 27.10 ,0
3294,138, 27.00 ,0.00089
3295,138, 27.70 ,0.05528
3296,138, 28.30 ,0.1628
3297,138, 29.00 ,0.29934
3298,138, 29.70 ,0.36822
3299,138, 30.30 ,0.46072
3300,138, 31.00 ,0.6257
3301,138, 30.50 ,0.5524
3302,138, 30.00 ,0.51946
3303,138, 29.50 ,0.45184
3304,138, 29.00 ,0.30903
3305,138, 28.50 ,0.13757
3306,138, 28.00 ,0.06306
3307,138, 27.70 ,0
3308,138, 27.30 ,0
3309,138, 27.00 ,0
3310,138, 27.20 ,0
3311,138, 27.40 ,0
3312,138, 27.60 ,0
3313,139, 27.80 ,0
3314,139, 27.40 ,0
3315,139, 27.00 ,0
3316,139, 27.00 ,0
3317,139, 26.70 ,0
3318,139, 26.50 ,0.00089
3319,139, 27.00 ,0.05798
3320,139, 28.00 ,0.18111
3321,139, 28.50 ,0.30528
3322,139, 29.30 ,0.39869
3323,139, 30.20 ,0.50056
3324,139, 31.00 ,0.37089
3325,139, 28.00 ,0.56155
3326,139, 27.40 ,0.5979
3327,139, 26.90 ,0.43583
3328,139, 26.30 ,0.26585
3329,139, 25.80 ,0.13629
3330,139, 25.20 ,0.06044
3331,139, 24.60 ,0
3332,139, 25.20 ,0
3333,139, 25.80 ,0
3334,139, 26.40 ,0
3335,139, 27.00 ,0
3336,139, 27.60 ,0
3337,140, 28.20 ,0
3338,140, 28.80 ,0
3339,140, 29.40 ,0
3340,140, 30.00 ,0
3341,140, 30.60 ,0
3342,140, 31.20 ,0.00088
3343,140, 30.40 ,0.048
3344,140, 29.60 ,0.11248
3345,140, 28.80 ,0.2396
3346,140, 28.00 ,0.47053
3347,140, 27.20 ,0.39977
3348,140, 26.40 ,0.49967
3349,140, 25.60 ,0.25748
3350,140, 24.80 ,0.25824
3351,140, 24.00 ,0.3901
3352,140, 23.90 ,0.21212
3353,140, 23.80 ,0.12742
3354,140, 23.70 ,0.04426
3355,140, 23.60 ,0
3356,140, 23.50 ,0
3357,140, 23.40 ,0
3358,140, 23.30 ,0
3359,140, 23.20 ,0
3360,140, 23.10 ,0
3361,141, 23.70 ,0
3362,141, 24.30 ,0
3363,141, 24.80 ,0
3364,141, 25.40 ,0
3365,141, 25.20 ,0
3366,141, 25.00 ,0.00091
3367,141, 26.00 ,0.05816
3368,141, 27.00 ,0.19063
3369,141, 28.00 ,0.31255
3370,141, 29.00 ,0.40294
3371,141, 30.00 ,0.63632
3372,141, 31.00 ,0.41498
3373,141, 30.70 ,0.44442
3374,141, 30.30 ,0.62825
3375,141, 30.00 ,0.44504
3376,141, 29.70 ,0.31091
3377,141, 29.30 ,0.16546
3378,141, 29.00 ,0.04829
3379,141, 28.70 ,0
3380,141, 28.30 ,0
3381,141, 28.00 ,0
3382,141, 27.80 ,0
3383,141, 27.60 ,0
3384,141, 27.30 ,0
3385,142, 26.60 ,0
3386,142, 25.80 ,0
3387,142, 25.10 ,0
3388,142, 24.40 ,0
3389,142, 24.00 ,0
3390,142, 23.70 ,0.00183
3391,142, 24.00 ,0.05858
3392,142, 24.40 ,0.16534
3393,142, 24.70 ,0.33607
3394,142, 25.00 ,0.47217
3395,142, 25.40 ,0.4373
3396,142, 25.70 ,0.57036
3397,142, 27.40 ,0.50922
3398,142, 29.00 ,0.56819
3399,142, 30.70 ,0.41321
3400,142, 29.70 ,0.30565
3401,142, 28.70 ,0.15854
3402,142, 27.70 ,0.04873
3403,142, 27.00 ,0
3404,142, 26.40 ,0
3405,142, 25.70 ,0
3406,142, 25.40 ,0
3407,142, 25.00 ,0
3408,142, 24.70 ,0
3409,143, 24.40 ,0
3410,143, 24.00 ,0
3411,143, 23.70 ,0
3412,143, 23.70 ,0
3413,143, 23.70 ,0
3414,143, 23.70 ,0.00091
3415,143, 25.70 ,0.05907
3416,143, 27.70 ,0.18305
3417,143, 29.70 ,0.26596
3418,143, 30.40 ,0.49358
3419,143, 31.00 ,0.57298
3420,143, 31.70 ,0.69728
3421,143, 31.70 ,0.61773
3422,143, 31.70 ,0.59311
3423,143, 31.70 ,0.438
3424,143, 31.00 ,0.34911
3425,143, 30.40 ,0.16598
3426,143, 29.70 ,0.04995
3427,143, 29.00 ,0
3428,143, 28.40 ,0
3429,143, 27.70 ,0
3430,143, 27.40 ,0
3431,143, 27.00 ,0
3432,143, 26.70 ,0
3433,144, 26.40 ,0
3434,144, 26.00 ,0
3435,144, 25.70 ,0
3436,144, 25.40 ,0
3437,144, 25.00 ,0
3438,144, 24.70 ,0.00091
3439,144, 26.40 ,0.05882
3440,144, 28.00 ,0.16192
3441,144, 29.70 ,0.30904
3442,144, 30.40 ,0.43005
3443,144, 31.00 ,0.5905
3444,144, 31.70 ,0.58936
3445,144, 31.40 ,0.65633
3446,144, 31.00 ,0.44242
3447,144, 30.70 ,0.47987
3448,144, 30.00 ,0.26987
3449,144, 29.40 ,0.15127
3450,144, 28.70 ,0.06886
3451,144, 28.40 ,0
3452,144, 28.00 ,0
3453,144, 27.70 ,0
3454,144, 27.40 ,0
3455,144, 27.00 ,0
3456,144, 26.70 ,0
3457,145, 26.40 ,0
3458,145, 26.00 ,0
3459,145, 25.70 ,0
3460,145, 25.70 ,0
3461,145, 25.70 ,0
3462,145, 25.70 ,0.00091
3463,145, 27.00 ,0.05343
3464,145, 28.40 ,0.15132
3465,145, 29.70 ,0.21328
3466,145, 30.00 ,0.35107
3467,145, 30.40 ,0.6156
3468,145, 30.70 ,0.37014
3469,145, 30.00 ,0.59283
3470,145, 29.40 ,0.50995
3471,145, 28.70 ,0.32187
3472,145, 28.70 ,0.21901
3473,145, 28.70 ,0.11435
3474,145, 28.70 ,0.04477
3475,145, 28.70 ,0
3476,145, 28.30 ,0
3477,145, 28.00 ,0
3478,145, 27.60 ,0
3479,145, 27.20 ,0
3480,145, 26.90 ,0
3481,146, 26.50 ,0
3482,146, 26.20 ,0
3483,146, 25.80 ,0
3484,146, 25.40 ,0
3485,146, 25.10 ,0
3486,146, 24.70 ,0.00091
3487,146, 25.00 ,0.05348
3488,146, 25.40 ,0.15108
3489,146, 25.70 ,0.25597
3490,146, 26.70 ,0.41548
3491,146, 27.70 ,0.38611
3492,146, 28.70 ,0.5985
3493,146, 29.00 ,0.59102
3494,146, 29.40 ,0.57887
3495,146, 29.70 ,0.5304
3496,146, 29.20 ,0.33833
3497,146, 28.70 ,0.13816
3498,146, 28.20 ,0.04833
3499,146, 27.70 ,0.00089
3500,146, 27.20 ,0
3501,146, 26.70 ,0
3502,146, 26.40 ,0
3503,146, 26.00 ,0
3504,146, 25.70 ,0
3505,147, 25.40 ,0
3506,147, 25.00 ,0
3507,147, 24.70 ,0
3508,147, 24.70 ,0
3509,147, 24.70 ,0
3510,147, 24.70 ,0.00182
3511,147, 25.70 ,0.05551
3512,147, 26.70 ,0.17646
3513,147, 27.70 ,0.31852
3514,147, 28.70 ,0.44247
3515,147, 29.70 ,0.60413
3516,147, 30.70 ,0.54244
3517,147, 30.40 ,0.51219
3518,147, 30.00 ,0.59922
3519,147, 29.70 ,0.46673
3520,147, 29.40 ,0.34116
3521,147, 29.00 ,0.16552
3522,147, 28.70 ,0.05016
3523,147, 28.40 ,0
3524,147, 28.00 ,0
3525,147, 27.70 ,0
3526,147, 27.00 ,0
3527,147, 26.40 ,0
3528,147, 25.70 ,0
3529,148, 25.70 ,0
3530,148, 25.70 ,0
3531,148, 25.70 ,0
3532,148, 25.40 ,0
3533,148, 25.00 ,0
3534,148, 24.70 ,0.00091
3535,148, 26.40 ,0.06443
3536,148, 28.00 ,0.15085
3537,148, 29.70 ,0.24164
3538,148, 30.00 ,0.37921
3539,148, 30.40 ,0.49824
3540,148, 30.70 ,0.42237
3541,148, 30.70 ,0.52439
3542,148, 30.70 ,0.58992
3543,148, 30.70 ,0.46241
3544,148, 30.00 ,0.21213
3545,148, 29.40 ,0.13761
3546,148, 28.70 ,0.05035
3547,148, 28.40 ,0
3548,148, 28.00 ,0
3549,148, 27.70 ,0
3550,148, 27.50 ,0
3551,148, 27.40 ,0
3552,148, 27.20 ,0
3553,149, 27.00 ,0
3554,149, 26.50 ,0
3555,149, 26.00 ,0
3556,149, 25.50 ,0
3557,149, 25.00 ,0
3558,149, 25.40 ,0.0009
3559,149, 25.00 ,0.05451
3560,149, 26.40 ,0.14286
3561,149, 27.80 ,0.26462
3562,149, 28.20 ,0.31067
3563,149, 28.70 ,0.46896
3564,149, 29.10 ,0.53226
3565,149, 29.60 ,0.55539
3566,149, 30.00 ,0.46621
3567,149, 31.00 ,0.4957
3568,149, 30.20 ,0.22388
3569,149, 29.30 ,0.15156
3570,149, 28.50 ,0.04965
3571,149, 28.00 ,0
3572,149, 27.60 ,0
3573,149, 27.10 ,0
3574,149, 26.70 ,0
3575,149, 26.20 ,0
3576,149, 25.80 ,0
3577,150, 25.50 ,0
3578,150, 25.20 ,0
3579,150, 24.90 ,0
3580,150, 24.60 ,0
3581,150, 23.30 ,0
3582,150, 22.00 ,0.00091
3583,150, 22.10 ,0.05081
3584,150, 22.10 ,0.16924
3585,150, 22.20 ,0.29593
3586,150, 23.60 ,0.39746
3587,150, 25.10 ,0.37454
3588,150, 26.50 ,0.49442
3589,150, 27.10 ,0.38932
3590,150, 27.60 ,0.32813
3591,150, 28.20 ,0.35394
3592,150, 27.80 ,0.32881
3593,150, 27.40 ,0.15708
3594,150, 26.90 ,0.04686
3595,150, 26.50 ,0
3596,150, 26.10 ,0
3597,150, 25.70 ,0
3598,150, 25.40 ,0
3599,150, 25.20 ,0
3600,150, 24.90 ,0
3601,151, 24.40 ,0
3602,151, 24.00 ,0
3603,151, 23.50 ,0
3604,151, 23.00 ,0
3605,151, 23.00 ,0
3606,151, 22.80 ,0.00091
3607,151, 24.90 ,0.05914
3608,151, 27.00 ,0.14603
3609,151, 28.00 ,0.34619
3610,151, 29.00 ,0.47798
3611,151, 30.10 ,0.5231
3612,151, 31.10 ,0.48746
3613,151, 30.90 ,0.61283
3614,151, 30.70 ,0.45944
3615,151, 30.40 ,0.39839
3616,151, 30.20 ,0.3145
3617,151, 30.00 ,0.2014
3618,151, 29.40 ,0.04237
3619,151, 28.80 ,0
3620,151, 28.20 ,0
3621,151, 27.60 ,0
3622,151, 27.40 ,0
3623,151, 27.10 ,0
3624,151, 26.90 ,0
3625,152, 26.60 ,0
3626,152, 26.40 ,0
3627,152, 26.10 ,0
3628,152, 25.90 ,0
3629,152, 25.70 ,0
3630,152, 25.50 ,0.00091
3631,152, 25.50 ,0.05482
3632,152, 25.40 ,0.14816
3633,152, 25.40 ,0.25421
3634,152, 25.40 ,0.44094
3635,152, 25.30 ,0.43004
3636,152, 25.30 ,0.53917
3637,152, 25.50 ,0.56641
3638,152, 25.70 ,0.48809
3639,152, 25.90 ,0.36138
3640,152, 26.10 ,0.26069
3641,152, 26.30 ,0.13729
3642,152, 26.50 ,0.05675
3643,152, 26.00 ,0.0009
3644,152, 25.60 ,0
3645,152, 25.10 ,0
3646,152, 24.80 ,0
3647,152, 24.40 ,0
3648,152, 24.10 ,0
3649,153, 23.90 ,0
3650,153, 23.70 ,0
3651,153, 23.50 ,0
3652,153, 23.80 ,0
3653,153, 24.20 ,0
3654,153, 24.50 ,0.00091
3655,153, 24.80 ,0.05273
3656,153, 25.20 ,0.14916
3657,153, 25.50 ,0.27573
3658,153, 26.90 ,0.39151
3659,153, 28.30 ,0.53161
3660,153, 29.70 ,0.5129
3661,153, 30.00 ,0.27768
3662,153, 30.40 ,0.51221
3663,153, 30.70 ,0.48037
3664,153, 30.00 ,0.2587
3665,153, 29.20 ,0.15771
3666,153, 28.50 ,0.05163
3667,153, 28.00 ,0.00089
3668,153, 27.40 ,0
3669,153, 26.90 ,0
3670,153, 26.30 ,0
3671,153, 25.60 ,0
3672,153, 25.00 ,0
3673,154, 24.90 ,0
3674,154, 24.80 ,0
3675,154, 24.70 ,0
3676,154, 24.70 ,0
3677,154, 24.60 ,0
3678,154, 24.50 ,0.00091
3679,154, 25.70 ,0.05178
3680,154, 27.00 ,0.16312
3681,154, 28.20 ,0.24649
3682,154, 28.80 ,0.45938
3683,154, 29.40 ,0.44182
3684,154, 30.00 ,0.57194
3685,154, 29.80 ,0.70373
3686,154, 29.70 ,0.49771
3687,154, 29.50 ,0.49346
3688,154, 29.00 ,0.30265
3689,154, 28.50 ,0.17943
3690,154, 28.00 ,0.04845
3691,154, 27.70 ,0.00089
3692,154, 27.30 ,0
3693,154, 27.00 ,0
3694,154, 26.80 ,0
3695,154, 26.50 ,0
3696,154, 26.30 ,0
3697,155, 25.90 ,0
3698,155, 25.60 ,0
3699,155, 25.20 ,0
3700,155, 24.90 ,0
3701,155, 24.50 ,0
3702,155, 24.20 ,0.00091
3703,155, 24.80 ,0.0551
3704,155, 25.40 ,0.14137
3705,155, 26.00 ,0.23612
3706,155, 26.60 ,0.43983
3707,155, 27.10 ,0.40861
3708,155, 27.70 ,0.39816
3709,155, 27.50 ,0.54281
3710,155, 27.20 ,0.46536
3711,155, 27.00 ,0.42455
3712,155, 27.20 ,0.26615
3713,155, 27.30 ,0.1408
3714,155, 27.50 ,0.05055
3715,155, 27.10 ,0.00089
3716,155, 26.80 ,0
3717,155, 26.40 ,0
3718,155, 26.00 ,0
3719,155, 25.70 ,0
3720,155, 25.30 ,0
3721,156, 25.20 ,0
3722,156, 25.20 ,0
3723,156, 25.10 ,0
3724,156, 24.90 ,0
3725,156, 24.70 ,0
3726,156, 24.50 ,0.00091
3727,156, 24.30 ,0.04166
3728,156, 24.00 ,0.13765
3729,156, 23.80 ,0.31366
3730,156, 23.90 ,0.43231
3731,156, 24.10 ,0.50741
3732,156, 24.20 ,0.35896
3733,156, 24.30 ,0.61874
3734,156, 24.30 ,0.28008
3735,156, 24.40 ,0.31627
3736,156, 24.20 ,0.27654
3737,156, 23.90 ,0.15892
3738,156, 23.70 ,0.03879
3739,156, 23.60 ,0.00091
3740,156, 23.60 ,0
3741,156, 23.50 ,0
3742,156, 23.30 ,0
3743,156, 23.20 ,0
3744,156, 23.00 ,0
3745,157, 23.00 ,0
3746,157, 23.00 ,0
3747,157, 23.00 ,0
3748,157, 23.00 ,0
3749,157, 23.00 ,0
3750,157, 23.00 ,0.00091
3751,157, 24.00 ,0.05506
3752,157, 25.10 ,0.14842
3753,157, 26.10 ,0.32781
3754,157, 27.10 ,0.43176
3755,157, 28.00 ,0.53392
3756,157, 29.00 ,0.49998
3757,157, 29.00 ,0.58767
3758,157, 28.90 ,0.49553
3759,157, 28.90 ,0.49287
3760,157, 28.50 ,0.24553
3761,157, 28.20 ,0.14608
3762,157, 27.80 ,0.05132
3763,157, 27.40 ,0.00089
3764,157, 26.90 ,0
3765,157, 26.50 ,0
3766,157, 26.10 ,0
3767,157, 25.60 ,0
3768,157, 25.20 ,0
3769,158, 25.00 ,0
3770,158, 24.90 ,0
3771,158, 24.70 ,0
3772,158, 24.60 ,0
3773,158, 24.40 ,0
3774,158, 24.30 ,0.00091
3775,158, 25.00 ,0.05587
3776,158, 25.70 ,0.16869
3777,158, 26.40 ,0.35563
3778,158, 27.10 ,0.41527
3779,158, 27.80 ,0.52446
3780,158, 28.50 ,0.48633
3781,158, 28.70 ,0.38902
3782,158, 28.80 ,0.37159
3783,158, 29.00 ,0.31597
3784,158, 28.40 ,0.32631
3785,158, 27.80 ,0.11502
3786,158, 27.20 ,0.06103
3787,158, 27.00 ,0.00089
3788,158, 26.70 ,0
3789,158, 26.50 ,0
3790,158, 26.10 ,0
3791,158, 25.60 ,0
3792,158, 25.20 ,0
3793,159, 24.80 ,0
3794,159, 24.50 ,0
3795,159, 24.10 ,0
3796,159, 23.80 ,0
3797,159, 23.60 ,0
3798,159, 23.30 ,0.00091
3799,159, 24.50 ,0.05796
3800,159, 25.70 ,0.14045
3801,159, 26.90 ,0.32303
3802,159, 27.80 ,0.29535
3803,159, 28.60 ,0.52588
3804,159, 29.50 ,0.52579
3805,159, 29.20 ,0.56466
3806,159, 29.00 ,0.42374
3807,159, 28.70 ,0.37805
3808,159, 28.30 ,0.26673
3809,159, 27.80 ,0.13434
3810,159, 27.40 ,0.03967
3811,159, 27.10 ,0.00089
3812,159, 26.80 ,0
3813,159, 26.50 ,0
3814,159, 26.20 ,0
3815,159, 25.80 ,0
3816,159, 25.50 ,0
3817,160, 25.10 ,0
3818,160, 24.60 ,0
3819,160, 24.20 ,0
3820,160, 23.70 ,0
3821,160, 24.30 ,0
3822,160, 25.00 ,0.0009
3823,160, 25.70 ,0.05651
3824,160, 26.30 ,0.19967
3825,160, 27.00 ,0.37488
3826,160, 27.30 ,0.44002
3827,160, 27.70 ,0.64321
3828,160, 28.00 ,0.57763
3829,160, 28.30 ,0.72968
3830,160, 28.70 ,0.59447
3831,160, 29.00 ,0.51454
3832,160, 28.30 ,0.37872
3833,160, 27.70 ,0.12682
3834,160, 27.00 ,0.04969
3835,160, 26.30 ,0.00089
3836,160, 26.10 ,0
3837,160, 25.90 ,0
3838,160, 25.70 ,0
3839,160, 25.50 ,0
3840,160, 25.30 ,0
3841,161, 25.10 ,0
3842,161, 24.90 ,0
3843,161, 24.70 ,0
3844,161, 24.50 ,0
3845,161, 24.50 ,0
3846,161, 24.50 ,0.0009
3847,161, 25.50 ,0.04966
3848,161, 26.50 ,0.19412
3849,161, 27.50 ,0.35289
3850,161, 25.80 ,0.42732
3851,161, 24.20 ,0.46531
3852,161, 22.50 ,0.31103
3853,161, 23.20 ,0.50772
3854,161, 23.80 ,0.36571
3855,161, 24.50 ,0.36181
3856,161, 24.80 ,0.24634
3857,161, 25.20 ,0.22724
3858,161, 25.50 ,0.04954
3859,161, 25.20 ,0.0009
3860,161, 24.80 ,0
3861,161, 24.50 ,0
3862,161, 24.30 ,0
3863,161, 24.20 ,0
3864,161, 24.00 ,0
3865,162, 23.80 ,0
3866,162, 23.70 ,0
3867,162, 23.60 ,0
3868,162, 23.50 ,0
3869,162, 23.40 ,0
3870,162, 23.30 ,0.00092
3871,162, 23.90 ,0.04782
3872,162, 24.50 ,0.15529
3873,162, 25.10 ,0.30204
3874,162, 25.80 ,0.31753
3875,162, 26.40 ,0.4522
3876,162, 27.00 ,0.3387
3877,162, 27.30 ,0.41255
3878,162, 27.50 ,0.54133
3879,162, 27.80 ,0.36363
3880,162, 26.80 ,0.36845
3881,162, 25.70 ,0.1186
3882,162, 24.70 ,0.0603
3883,162, 25.00 ,0.0009
3884,162, 25.20 ,0
3885,162, 25.50 ,0
3886,162, 25.30 ,0
3887,162, 25.00 ,0
3888,162, 24.80 ,0
3889,163, 24.60 ,0
3890,163, 24.30 ,0
3891,163, 24.10 ,0
3892,163, 24.00 ,0
3893,163, 24.00 ,0
3894,163, 23.90 ,0.00091
3895,163, 24.40 ,0.04845
3896,163, 24.80 ,0.18217
3897,163, 25.30 ,0.19467
3898,163, 25.90 ,0.37398
3899,163, 26.40 ,0.5102
3900,163, 27.00 ,0.49237
3901,163, 27.60 ,0.6129
3902,163, 28.10 ,0.53774
3903,163, 28.70 ,0.47449
3904,163, 28.00 ,0.30278
3905,163, 27.20 ,0.1675
3906,163, 26.50 ,0.05195
3907,163, 26.10 ,0.0009
3908,163, 25.60 ,0
3909,163, 25.20 ,0
3910,163, 24.90 ,0
3911,163, 24.70 ,0
3912,163, 24.40 ,0
3913,164, 24.10 ,0
3914,164, 23.80 ,0
3915,164, 23.40 ,0
3916,164, 23.10 ,0
3917,164, 22.80 ,0
3918,164, 22.50 ,0.00092
3919,164, 24.00 ,0.0526
3920,164, 25.40 ,0.16156
3921,164, 26.90 ,0.34164
3922,164, 27.80 ,0.52873
3923,164, 28.60 ,0.62891
3924,164, 29.50 ,0.60974
3925,164, 29.60 ,0.68256
3926,164, 29.70 ,0.57809
3927,164, 29.80 ,0.41034
3928,164, 29.10 ,0.33744
3929,164, 28.30 ,0.1526
3930,164, 27.60 ,0.05833
3931,164, 27.20 ,0.00089
3932,164, 26.80 ,0
3933,164, 26.40 ,0
3934,164, 26.00 ,0
3935,164, 25.70 ,0
3936,164, 25.30 ,0
3937,165, 25.20 ,0
3938,165, 25.00 ,0
3939,165, 24.90 ,0
3940,165, 24.80 ,0
3941,165, 24.60 ,0
3942,165, 24.50 ,0.0009
3943,165, 25.20 ,0.05659
3944,165, 26.00 ,0.14936
3945,165, 26.70 ,0.34455
3946,165, 27.40 ,0.46172
3947,165, 28.20 ,0.60146
3948,165, 28.90 ,0.65013
3949,165, 29.20 ,0.66853
3950,165, 29.40 ,0.62761
3951,165, 29.70 ,0.46288
3952,165, 28.70 ,0.29462
3953,165, 27.70 ,0.16189
3954,165, 26.70 ,0.05394
3955,165, 26.40 ,0.00089
3956,165, 26.00 ,0
3957,165, 25.70 ,0
3958,165, 25.40 ,0
3959,165, 25.00 ,0
3960,165, 24.70 ,0
3961,166, 24.60 ,0
3962,166, 24.60 ,0
3963,166, 24.50 ,0
3964,166, 24.40 ,0
3965,166, 24.40 ,0
3966,166, 24.30 ,0.0009
3967,166, 25.10 ,0.04812
3968,166, 25.90 ,0.13602
3969,166, 26.60 ,0.26808
3970,166, 27.40 ,0.44774
3971,166, 28.20 ,0.63866
3972,166, 29.00 ,0.53643
3973,166, 28.80 ,0.58046
3974,166, 28.70 ,0.55145
3975,166, 28.50 ,0.48683
3976,166, 28.00 ,0.37094
3977,166, 27.50 ,0.20078
3978,166, 27.00 ,0.05712
3979,166, 26.80 ,0.00089
3980,166, 26.50 ,0
3981,166, 26.30 ,0
3982,166, 26.20 ,0
3983,166, 26.10 ,0
3984,166, 26.00 ,0
3985,167, 25.90 ,0
3986,167, 25.70 ,0
3987,167, 25.60 ,0
3988,167, 25.20 ,0
3989,167, 24.90 ,0
3990,167, 24.50 ,0.0009
3991,167, 25.30 ,0.05116
3992,167, 26.20 ,0.14349
3993,167, 27.00 ,0.27522
3994,167, 27.70 ,0.42553
3995,167, 28.30 ,0.48565
3996,167, 29.00 ,0.45218
3997,167, 28.60 ,0.57001
3998,167, 28.30 ,0.5175
3999,167, 27.90 ,0.37027
4000,167, 27.50 ,0.28534
4001,167, 27.20 ,0.16088
4002,167, 26.80 ,0.05431
4003,167, 26.60 ,0.00089
4004,167, 26.30 ,0
4005,167, 26.10 ,0
4006,167, 25.90 ,0
4007,167, 25.70 ,0
4008,167, 25.50 ,0
4009,168, 25.30 ,0
4010,168, 25.20 ,0
4011,168, 25.00 ,0
4012,168, 24.80 ,0
4013,168, 24.70 ,0
4014,168, 24.50 ,0.00091
4015,168, 25.50 ,0.04732
4016,168, 26.50 ,0.20771
4017,168, 27.50 ,0.34317
4018,168, 27.90 ,0.42259
4019,168, 28.40 ,0.30249
4020,168, 28.80 ,0.57802
4021,168, 28.80 ,0.71207
4022,168, 28.90 ,0.57388
4023,168, 28.90 ,0.55638
4024,168, 28.30 ,0.33534
4025,168, 27.70 ,0.18684
4026,168, 27.10 ,0.05295
4027,168, 26.90 ,0.00178
4028,168, 26.70 ,0
4029,168, 26.50 ,0
4030,168, 26.40 ,0
4031,168, 26.20 ,0
4032,168, 26.00 ,0
4033,169, 25.70 ,0
4034,169, 25.50 ,0
4035,169, 25.20 ,0
4036,169, 25.00 ,0
4037,169, 24.70 ,0
4038,169, 24.50 ,0.00091
4039,169, 25.00 ,0.03819
4040,169, 25.50 ,0.14107
4041,169, 26.00 ,0.31473
4042,169, 26.50 ,0.44021
4043,169, 27.00 ,0.37622
4044,169, 27.50 ,0.48278
4045,169, 27.80 ,0.5359
4046,169, 28.00 ,0.40948
4047,169, 28.30 ,0.40085
